pageNumber,jobId,title,companyName,groupId,companyId,isTopGroup,tagsAndSkills,jobDescription,location,salaryLabel,currency,minimumSalary,maximumSalary,hideSalary,variablePercentage,minSalaryPerMonth,maxSalaryPerMonth,experienceText,minimumExperience,maximumExperience,footerPlaceholderLabel,createdDateISO,createdDateRaw,mode,board,vacancy,jobType,walkinJob,walkin_contactName,walkin_contactPhone,walkin_dailyTiming,walkin_venueAddress,walkin_startDate,walkin_endDate,companyApplyJob,companyApplyUrl,applyRedirectUrl,applyByTime,jdURL,staticUrl,ambitionBoxUrl,ambitionBoxReviewsCount,ambitionBoxRating,roleCategoryGid,todaysJob,jobAgentEligle,consultant,hiringFor,hideClientName,clientTitleString,brandedJDTemplateId,questionnaireIdPresent,exclusive,diversityTagText,logoPath,skillList
610,30926922583,Senior Pricing Analyst (Asia Pacific),NTT DATA BUSINESS SOLUTIONS,709704,2575282,0,"Ai,Client Success,Business Intelligence,Costing,Market Trends,Finance,Banking,Mathematics","The Senior Pricing Analyst is an advanced subject matter expert,accountable for supporting growth across deals and analyzing deals to find efficiencies and ensure lower costs and maximum profitability.  <br><br>Bachelors degree or equivalent in Mathematics,Statistics,Business,Commercial or related field. <br><br>Advanced demonstrated experience working with business intelligence software","Hyderabad, Bengaluru",Not disclosed,INR,0,0,True,0,0.0,0.0,17-19 Yrs,17.0,19.0,14 Days Ago,2026-09-03T10:18:43.118Z,1788430723118.0,jp,1,,,False,,,,,,,False,,,7:48 PM,https://www.naukri.com/job-listings-senior-pricing-analyst-asia-pacific-ntt-data-services-india-limited-hyderabad-bengaluru-17-to-19-years-030926922583,ntt-data-business-solutions-jobs-careers-5934,https://www.ambitionbox.com/reviews/ntt-data-business-solutions-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,2275.0,4.1,1018.0,False,True,,,,,,False,,,https://img.naukimg.com/logo_images/groups/v1/709704.gif,"['Ai', 'Client Success', 'Business Intelligence', 'Costing', 'Market Trends', 'Finance', 'Banking', 'Mathematics']"
610,30926922139,Business Transformation Senior Manager,Accenture,10476,27117,0,"administration,master black belt,blueprinting,ai,analytics,cloud,digital solutions,black belt","Skill required: NA - Business Transformation<br><br>Years of Experience: 16 to 25 years . <br><br>Combining unmatched experience and specialized skills across more than 40 industries,we offer Strategy and Consulting,Technology and Operations services,and Accenture Songall powered by the worlds largest network of Advanced Technology and Intelligent Operations centers",Mumbai,Not disclosed,INR,0,0,True,0,0.0,0.0,16-25 Yrs,16.0,25.0,14 Days Ago,2026-09-03T10:08:41.666Z,1788430121666.0,jp,1,,,False,,,,,,,True,https://www.naukri.com/cloudgateway-apply/apply-services/v0/apply/saveCompanyApply?id=&file=030926922139&logstr=srprestapi,https://www.accenture.com/in-en/careers/jobdetails?id=AIOC-S01663813_en&title=Business+Transformation+Senior+Manager&SRC=RECNau,7:38 PM,https://www.naukri.com/job-listings-business-transformation-senior-manager-accenture-solutions-pvt-ltd-mumbai-16-to-25-years-030926922139,accenture-jobs-careers-7682,https://www.ambitionbox.com/reviews/accenture-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,78568.0,3.7,1018.0,False,False,,,,,,False,,,https://img.naukimg.com/logo_images/groups/v1/10476.gif,"['administration', 'master black belt', 'blueprinting', 'ai', 'analytics', 'cloud', 'digital solutions', 'black belt']"
629,10626015364,AI Practice Manager,GSPANN,1185500,730469,0,"GenAI,AI Agents,Programming,eCommerce,Cloud,generative ai,AI Assistants,Artificial Intelligence","<p><u><strong>Role & responsibilities</strong></u> </p><p> </p><ul><li>Be the primary spokesperson for the solutions/ applications being developed and liaison with the customer, providing capability demonstration.</li><li>Define and drive AI practice strategy including offerings, GTM approach, and capability roadmap</li><li>Establish AI Center of Excellence (CoE) and governance frameworks</li><li>Lead AI adoption initiatives across the organization by staying current with industry trends and enabling teams through webinars, trainings, and thought leadership content</li><li>Provide guidance in domain aspects to the team</li><li>Develop reusable AI accelerators, frameworks, and best practices</li><li>Monitor industry trends and align practice with emerging AI technologies</li><li>Ensure governance, quality, and delivery excellence across AI projects</li><li>Work with SMEs (Architects, Development leads) to define best practices and benchmarks </li><li>Drive pre-sales, solutioning, and client engagements</li><li>Lead the proposals of assigned clients - presentations, scoping, estimating efforts etc</li><li>Create SOWs with milestone plans, key deliverables, assumptions, commercials and dependencies etc and other such contractual artefacts.</li><li>Account mining - Identify new service opportunities with clients and support sales team to close the deals effectively </li><li>Thought leadership - identify business problems and come up with ideas to build solutions & frameworks to offer to various clients and monetize </li><li>Generate and execute onboarding, trainings, KT and skill building plans</li><li>Build and scale AI competencies across teams through hiring, training, and certifications</li><li>Contribute to Initiatives like writing whitepapers, blogs, Point of Views</li><li>Motivate and mentor team members.</li><li>Employee engagement - handle appraisals & retention</li></ul><br /><p><u><strong>Preferred candidate profile</strong></u> </p><p> </p><ul><li>20+ years of experience with 8+ years in leadership roles</li><li>Strong experience in AI/GenAI solutioning and enterprise architecture</li><li>Experience in understanding AI related use cases and developing as reusable product, accelerator.</li><li>Experience in programming language like Java , Spring Boot , Python etc.</li><li>Experience in any Cloud Platforms like, AWS, Azure, GCP.</li><li>Experience with Azure OpenAI, AWS Bedrock, GCP Vertex AI.</li><li>Experience designing and developing AI Agents and Agentic Workflows.</li><li>Experience in LangChain, Semantic Kernel, or similar frameworks.</li><li>Good experience in leverage AI Assistants like Claude, Copilot, Cursor.</li><li>Proven track record of managing large scale multisite, multi brand, multi country eCommerce implementations </li><li>Experience in B2B and B2C implementations is required</li><li>Experience in eCommerce tools like SFCC (Demandware), Hybris, Magento etc</li><li>Good knowledge/experience in PIM, DAM , CMS, Loyalty, OMS and other systems linked eCommerce</li><li>Deep understanding of eCommerce flows, integrations with various internal and third-party systems</li><li>Proven ability to enhance business ROI by leveraging AI-driven solutions.</li><li>Proven experience in delivering end-to-end solutions by effectively leveraging AI capabilities</li><li>Experience in managing around 100 resources in a single account or multiple accounts</li><li>Excellent understanding of industry proven design patterns and a problem solver</li><li>Experience in Pre-Sales - defining end to end solution architecture covering technical, deployment architectures and non-functional & performance aspects</li><li>Experience in building practices and managing large teams</li><li>Strong knowledge of AI platforms and enterprise ecosystems</li><li>Excellent leadership, communication, and stakeholder management skills</li><li>Strong understanding of KPIs that measure and demonstrate productivity improvements</li><li>Experience in using estimation techniques like (Usecase, FP, Story points).</li><li>Experience in making presentations, demos to customers and internal management team.</li><li>Experience in pre-sales working on RFP / RFI and drive proposals.</li><li>Should have experience in driving org initiatives like creating case studies, writing white papers, blogs</li></ul><br />","Noida, Hyderabad, Gurugram",Not disclosed,INR,0,0,True,0,0.0,0.0,20-25 Yrs,20.0,25.0,9 Days Ago,2026-09-08T10:44:37.622Z,1788864277622.0,jp,1,,,False,,,,,,,False,,,8:14 PM,https://www.naukri.com/job-listings-ai-practice-manager-gspann-noida-hyderabad-gurugram-20-to-25-years-010626015364,gspann-jobs-careers-168283,https://www.ambitionbox.com/reviews/gspann-technologies-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,603.0,3.9,1082.0,False,True,,,,,,True,,,https://img.naukimg.com/logo_images/groups/v1/1185500.gif,"['GenAI', 'AI Agents', 'Programming', 'eCommerce', 'Cloud', 'generative ai', 'AI Assistants', 'Artificial Intelligence']"
644,70926006053,Pre-Sales & Strategic Solutioning Architect,Trigyn Technologies,1127820,8407,0,"generative ai,Cloud Architecture,cloud-native platform,Data Lake,Data Analytics,Enterprise Architecture,Integration,Scalability","<p> </p><p><strong>We are Hiring: Pre-Sales & Strategic Solutioning Architect.</strong></p><p>We are looking for a senior Solution Architect with strong architecture fundamentals, hands-on pre-sales solutioning experience, and the ability to independently shape and defend large-scale enterprise solutions.</p><br /><p><strong>Key Requirements</strong></p><ul><li> <strong>17+ years</strong> of overall experience in software engineering, architecture, solution design, or technology consulting.</li></ul><br /><ul><li> Minimum <strong>4-6 years of demonstrated pre-sales / RFP solutioning experience</strong> across India Government, PSU/Public Sector, or large private-sector opportunities.</li></ul><br /><ul><li> Proven experience in architecting <strong>greenfield, large-scale enterprise or digital platforms</strong>. Profiles primarily limited to support, maintenance, enhancement, or migration engagements may not be suitable for this role.</li></ul><br /><ul><li> Experience in <strong>leading customer-facing solution presentations, technical evaluations, and bid defenses</strong>, preferably with demonstrated deal wins or successful technical qualification.</li></ul><br /><ul><li> Strong depth in <strong>web and enterprise application architecture</strong>, including distributed systems, microservices, APIs/integration, security, scalability, resilience, data architecture, HA/DR, and cloud/on-premise/hybrid deployments.</li></ul><br /><ul><li> Experience with <strong>distributed database architectures</strong> will be preferred. Exposure to platforms such as <strong>CockroachDB, YugabyteDB, Google Cloud Spanner, TiDB, Apache Cassandra, ScyllaDB, or similar technologies</strong> will be an advantage.</li></ul><br /><ul><li> Broad technology understanding across <strong>Data Lake/Lakehouse, Data Analytics, AI/ML, GenAI, event-driven architecture, and cloud-native platforms</strong>.</li></ul><br /><ul><li> Strong ability to explain <strong>architecture decisions and trade-offs</strong>not just recommend technologies.</li></ul><br /><ul><li> Ability to perform <strong>infrastructure and capacity sizing using first-principles engineering</strong>, based on workload, concurrency, transaction volumes, compute, memory, storage, IOPS, network, and availability requirements.</li></ul><br /><ul><li> Experience in <strong>solution estimation and commercial solutioning</strong>, including effort estimation, resource planning, infrastructure sizing, technology/product selection, BoM, licensing, and implementation timelines.</li></ul><br /><p>We are particularly interested in candidates who can demonstrate <strong>23 significant solutions they personally architected</strong>, from requirements and architecture through sizing, proposal development, and customer presentation.</p><br /><p> <strong>Location:</strong> Preferably Delhi or Bangalore<br />  <strong>Experience:</strong> 17+ years</p>",Remote,Not disclosed,INR,0,0,True,0,0.0,0.0,17-25 Yrs,17.0,25.0,11 Days Ago,2026-09-07T06:34:53.312Z,1788762893312.0,jp,1,,,False,,,,,,,False,,,4:04 PM,https://www.naukri.com/job-listings-pre-sales-strategic-solutioning-architect-trigyn-technologies-delhi-ncr-17-to-25-years-070926006053,trigyn-technologies-jobs-careers-8407,https://www.ambitionbox.com/reviews/trigyn-technologies-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,312.0,3.7,1042.0,False,True,,,,,,False,,,https://img.naukimg.com/logo_images/groups/v1/1127820.gif,"['generative ai', 'Cloud Architecture', 'cloud-native platform', 'Data Lake', 'Data Analytics', 'Enterprise Architecture', 'Integration', 'Scalability']"
645,40926501311,AI Principal SW Systems Engineer,Extreme Networks,4658199,792880,0,"Wireless,Computer science,C++,Automation,Networking,Coding,Distribution system,Analytics","We are spearheading a fundamental shift in how businesses operate and manage their wired and wireless networks by building high-performance,real-time systems that can process massive volumes of network data,derive actionable insights,and enable intelligent agents to assist users or act on their behalf<br><br>Experience : 10 to 18+ Years .",Chennai,Not disclosed,INR,0,0,True,0,0.0,0.0,18-20 Yrs,18.0,20.0,13 Days Ago,2026-09-04T09:03:31.000Z,1788512611000.0,crawled,1,,,False,,,,,,,True,https://www.naukri.com/cloudgateway-apply/apply-services/v0/apply/saveCompanyApply?id=&file=040926501311&logstr=srprestapi,https://jobs.lever.co/extremenetworks/b80e59e0-7e38-45ab-8c92-3a8389b2c144,6:33 PM,https://www.naukri.com/job-listings-ai-principal-sw-systems-engineer-extreme-networks-india-pvt-ltd-chennai-18-to-20-years-040926501311,extreme-networks-jobs-careers-82032,https://www.ambitionbox.com/reviews/extreme-networks-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,78.0,3.1,1028.0,False,False,,,,,10689.0,False,,,https://img.naukimg.com/logo_images/groups/v1/4658199.gif,"['Wireless', 'Computer science', 'C++', 'Automation', 'Networking', 'Coding', 'Distribution system', 'Analytics']"
664,310826918983,Senior Director,R1 RCM,2483944,758337,0,"Compliance,Automation,Customer Success,Physician,Ai,Customer Satisfaction,Process Improvement,Healthcare Systems",. Qualification:  . Graduate in any stream<br><br>Required Experience:  .,Hyderabad,Not disclosed,INR,0,0,True,0,0.0,0.0,18-20 Yrs,18.0,20.0,17 Days Ago,2026-08-31T11:35:52.989Z,1788176152989.0,jp,1,,,False,,,,,,,False,,,9:05 PM,https://www.naukri.com/job-listings-senior-director-r1-rcm-global-private-limited-hyderabad-18-to-20-years-310826918983,r1-rcm-jobs-careers-758337,https://www.ambitionbox.com/reviews/r1-rcm-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4985.0,3.8,1013.0,False,True,,,,,,False,,,https://img.naukimg.com/logo_images/groups/v1/2483944.gif,"['Compliance', 'Automation', 'Customer Success', 'Physician', 'Ai', 'Customer Satisfaction', 'Process Improvement', 'Healthcare Systems']"
666,310826918555,Design Authority Leader For ADM,Capgemini,1288,7053,0,"design,sap,business strategy,ai,customer engagement,adm,microservices,application development","Designed & developed tools & accelerators for ADM Application landscape . Hands-on experience with AI / ML & GenAI for asset development & implementation with a team of 15 20 people . Good background working with technologies & Architecture frameworks - .NET,Java,SFDC,Microservices,SAP / Package based Apps,non-SAP Applications",Navi Mumbai,Not disclosed,INR,0,0,True,0,0.0,0.0,20-25 Yrs,20.0,25.0,17 Days Ago,2026-08-31T11:32:49.531Z,1788175969531.0,jp,1,,,False,,,,,,,False,,,9:02 PM,https://www.naukri.com/job-listings-design-authority-leader-for-adm-capgemini-technology-services-india-limited-navi-mumbai-20-to-25-years-310826918555,capgemini-jobs-careers-649,https://www.ambitionbox.com/reviews/capgemini-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,57286.0,3.6,1028.0,False,True,,,,,,False,,,https://img.naukimg.com/logo_images/groups/v1/1288.gif,"['design', 'sap', 'business strategy', 'ai', 'customer engagement', 'adm', 'microservices', 'application development']"
678,310826502793,AI Architect / Sr. AI Engineer,IDM Works It Solutions Global,6140879,4419020,0,"Automation,Backend,Access management,Javascript,Workflow,Healthcare,Load balancing,Monitoring","Required Qualifications <br><br>Experience: 5+ years of software engineering experience with a strong focus on backend systems and AI implementation.  . AI & LLMs: Hands-on experience working with LiteLLM for model management and direct integration experience with Anthropic / Claude APIs .  <br><br>Experience monitoring and evaluating LLM latency,cost,and output quality in production",Pune,Not disclosed,INR,0,0,True,0,0.0,0.0,20-25 Yrs,20.0,25.0,17 Days Ago,2026-08-31T11:16:46.000Z,1788175006000.0,crawled,1,,,False,,,,,,,True,https://www.naukri.com/cloudgateway-apply/apply-services/v0/apply/saveCompanyApply?id=&file=310826502793&logstr=srprestapi,https://jobs.lever.co/idmworks/386ba5ae-b998-4716-8bfc-93180bd8ae0f,8:46 PM,https://www.naukri.com/job-listings-ai-architect-sr-ai-engineer-idmworks-pune-20-to-25-years-310826502793,idm-works-it-solutions-global-jobs-careers-2578734,https://www.ambitionbox.com/reviews/idmworks-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,8.0,4.3,1026.0,False,False,,,,,,False,,,https://img.naukimg.com/logo_images/groups/v1/6140879.gif,"['Automation', 'Backend', 'Access management', 'Javascript', 'Workflow', 'Healthcare', 'Load balancing', 'Monitoring']"
694,300725023975,Senior Solution Architect-Node JS + AWS/Mean Stack/Mern Stack,Epam Systems,4592441,6411,0,"Enterprise Architecture,Solution Architecting,Mean Stack,Node.js,Modernization,Mern Stack,generative ai,Architecture","<p>  </p><p><strong>Your Role as a Solution Architect:</strong><br /> Youll lead the design and implementation of large-scale, high-performance solutions, working closely with clients and internal teams. From pre-sales to go-live, your expertise will shape the future of enterprise technology.</p><br /><p><strong>Mandatory/Key Skills: JavaScript Node JS</strong></p><br /><p> Requirements:</p><p>A Senior Solution Architect responsible for designing, developing, and maintaining scalable, high-performance NodeJS applications and services. They provide technical leadership, guidance, and mentorship to development teams, ensuring adherence to best practices and quality standards. This role involves hands-on development, architectural design, code reviews, and collaboration with various teams to deliver robust and efficient solutions. </p><p>Here's a more detailed breakdown of the responsibilities and required skills:</p><p>Key Responsibilities:</p><ul><li>Architecture Design: Define and implement the      architecture for backend services using NodeJS and related frameworks,      meeting architectural significant requirements (ASRs).</li><li>Technical Leadership: Provide technical leadership and      guidance to the development team, mentoring on best practices, code      standards, and design patterns in a very hands-on way including doing peer      programming with developers on the team. </li><li>Code Quality and Standards: Conduct code reviews,      enforce quality standards, and ensure maintainability, efficiency, and      security of the codebase. </li><li>Collaboration: Collaborate with front-end developers,      DevOps teams, and other stakeholders to deliver full-stack solutions. </li><li>Performance Optimization: Identify and address      performance bottlenecks, optimize application performance, and ensure      responsiveness. </li><li>Security: Implement and enforce security best      practices, authentication, and data protection strategies. </li><li>Troubleshooting and Debugging: Troubleshoot and debug      complex issues across the application stack, providing timely resolutions. </li></ul><br /><p> Required Skills:</p><ul><li><strong>Proficiency in JavaScript and Node.js:</strong> Deep      understanding of JavaScript and NodeJS core concepts, including event      loop, asynchronous programming, and module system. </li><li><strong>Experience with Frameworks and Libraries:</strong> Extensive      experience with NodeJS frameworks like Express.js, and familiarity with      other relevant libraries. </li><li><strong>API Design and Development:</strong> Experience      designing and developing RESTful APIs and GraphQL APIs. </li><li><strong>Database Knowledge:</strong> Experience with      both SQL and NoSQL databases (e.g., PostgreSQL, MongoDB, DynamoDB). </li><li><strong>Version Control and DevOps:</strong> Strong      understanding of Git and experience with CI/CD pipelines. </li><li><strong>Testing and Debugging:</strong> Experience      with unit testing, integration testing, and debugging tools. </li><li><strong>Security Best Practices:</strong> Knowledge      of security best practices, authentication (OAuth, JWT), and data      protection strategies. </li><li><strong>Problem-Solving:</strong> Strong analytical and      problem-solving skills.</li><li><strong>Communication and Collaboration:</strong> Excellent      communication, collaboration, and interpersonal skills. </li><li><strong>Mentorship:</strong> Experience mentoring and      guiding developers on the team. </li><li><strong>Cloud Technologies:</strong> Deep experience      developing cloud native solutions on AWS / Azure, or GCP. </li><li>Ability to identify and address performance issues      systematically.</li><li>Leadeadership and interpersonal skills:</li><ul><li>Proactive approach and leadership in architecture       engagement.</li><li>Experience in customer site assignments.</li><li>Strong communications skills:</li><li>Fluent English. </li></ul></ul><br /><p>If you are interested or want to apply for above mentioned requirement, please share your details with any reference of any friends or colleagues interested in the same openings.</p><br /><ul><li><strong>Node JS Hands-On</strong>:  years</li><li><strong>Exp. as Solution Architect :</strong>                         </li><li><strong>Design & Development </strong>:</li><li><strong>Exp. in Presales</strong>:</li><li><strong>CTC </strong>:</li><li><strong>ECTC</strong>:</li><li><strong>Notice Period </strong>:</li><li><strong>Current Location:</strong></li><li><strong>Job Location: </strong></li></ul>","Hybrid - Hyderabad, Chennai, Bengaluru",Not disclosed,INR,0,0,True,0,0.0,0.0,18-24 Yrs,18.0,24.0,7 Days Ago,2026-09-10T09:41:46.032Z,1789033306032.0,jp,1,4.0,,False,,,,,,,False,,,7:11 PM,https://www.naukri.com/job-listings-senior-solution-architect-node-js-aws-mean-stack-mern-stack-epam-systems-hyderabad-chennai-bengaluru-18-to-24-years-300725023975,epam-systems-jobs-careers-6411,https://www.ambitionbox.com/reviews/epam-systems-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,2256.0,3.6,1028.0,False,True,,,,,11492.0,True,,,https://img.naukimg.com/logo_images/groups/v1/4592441.gif,"['Enterprise Architecture', 'Solution Architecting', 'Mean Stack', 'Node.js', 'Modernization', 'Mern Stack', 'generative ai', 'Architecture']"
702,290726501457,Vulnerability Management Engineer,Radancy,6087379,124429814,0,"container,burp suite,cloud security,branding,ai,akamai,cloud platforms,azure services","Experience managing the vulnerability lifecycle from discovery and prioritization through remediation,validation,exception handling,and closure.  <br><br>Preferred Qualifications<br><br>Experience integrating security tools with ticketing systems,APIs,cloud platforms,or other operational workflows.  <br><br>Experience with Burp Suite Enterprise and Akamai security products.",Bengaluru,Not disclosed,INR,0,0,True,0,0.0,0.0,20-21 Yrs,20.0,21.0,30+ Days Ago,2026-07-29T10:25:28.000Z,1785320728000.0,crawled,1,,,False,,,,,,,True,https://www.naukri.com/cloudgateway-apply/apply-services/v0/apply/saveCompanyApply?id=&file=290726501457&logstr=srprestapi,https://jobs.radancy.com/en/job/bengaluru/vulnerability-management-engineer/47123/98379062464,7:55 PM,https://www.naukri.com/job-listings-vulnerability-management-engineer-radancy-bengaluru-20-to-21-years-290726501457,radancy-jobs-careers-124068238,https://www.ambitionbox.com/reviews/radancy-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,2.0,4.7,1027.0,False,False,,,,,,False,,,https://img.naukimg.com/logo_images/groups/v1/6087379.gif,"['container', 'burp suite', 'cloud security', 'branding', 'ai', 'akamai', 'cloud platforms', 'azure services']"
706,290526505267,Personal Assistant (India),Wing Assistant,5878370,6973743,0,"Payroll,USB,Cloud Services,Artificial Intelligence,VOIP,Scheduling,MS Office,Recruitment","<div> <div> Please whitelist the domains ""  <i> lever.co </i> <i> "" and "" </i> <i> hire.lever.co </i> <i> "" with your email provider to make sure you get our emails. </i> </div> <div> <b> Disclaimer: </b>  This is a generic job description for the position stated below. Actual tasks and tools will be discussed further when you reach the final interview stage. Please ensure you apply for the right job based on your location and experience. We prioritize people who can do this successfully! </div> <div> <br /> </div> <div> <u> <i> <b> Please only apply for this job if you are located in India </b> </i> </u> </div> <div> <br /> </div> <div> <b> Personal Assistant (Remote) </b> </div> <div> Wing is on the exciting mission of redefining the future of work for companies worldwide! We are looking to be the one-stop shop for companies that are looking to build world-class teams & place their operations on autopilot. </div> <div> <br /> </div> <div> And we re looking for a  <u> Personal Assistant </u>  to start immediately! </div> <div> <br /> </div> <div> <b> Duties and Responsibilities include but are not limited to: </b> </div> <div> 1. Store and organize documents and files. </div> <div> 2. Data Entry: prepare lead lists or meeting minutes, transcribe audio recordings, prepare payroll information, and organize research notes. </div> <div> 3. Research products, purchase goods & secure samples. </div> <div> 4. Store, update & collect information for marketing and sales campaigns through a CRM system. </div> <div> 5. Create and send statements or invoices, track payments, and record company expenses. </div> <div> 6. Gather data on trends, industry best practices, and other publicly available information and prepare reports on the findings (e.g., for comparative analysis). </div> <div> 7. Monitor projects, conduct internal communication & organize company data. </div> <div> 8. Coordinate team calendars, prevent scheduling conflicts & ensure clients are on time and prepared for meetings. </div> <div> 9. Prepare itineraries, book hotels, rental cars, etc. </div> <div> 10. Convey information to incoming calls & make calls for appointments or conduct informational inquiries. </div> <div> 11. Reply to emails, follow up on correspondence, organize inbox as per client preferences, and notify clients about important emails. </div> <div> 12. Ad hoc tasks </div> <div> <br /> </div> <div> <b> Qualifications: </b> </div> <div> At least 6 months to 1 year of experience as a Virtual Assistant </div> <div> At least 18 years of age and completed Senior High School </div> <div> Excellent phone, email, and instant messaging communication skills </div> <div> Solid organizational & time management skills </div> <div> Able to work on a graveyard shift </div> <div> Tech savvy & familiar with current technologies, like desktop sharing, cloud services, and VoIP </div> <div> Experience with word-processing software and spreadsheets (e.g., MS Office) </div> <div> Knowledge of online calendars and scheduling (e.g., Google Calendar) </div> <div> Proactive attitude & willingness to be trained </div> <div> <br /> </div> <div> <b> Technical Requirements: </b> </div> <div> USB Headset with Noise Cancellation feature </div> <div> Working Webcam </div> <div> Main and backup computer: at least 1.8 GHz processor with at least 4GB RAM </div> <div> Main Internet Service Speed: at least 25 Mbps wired connection </div> <div> Backup Internet Service Speed: at least 10 Mbps </div> <div> <br /> </div> <div> <b> Benefits: </b> </div> <div> Performance Incentives </div> <div> Job Security and Stability </div> <div> Paid Training </div> <div> Inclusive Culture </div> <div> Upskilling Opportunities </div> <div> 100% Work-From-Home </div> <div> Exceptionally Supportive Team </div> <div> Opportunities for Career Growth </div> <div> Fun Work Environment </div> <div> Holiday & Overtime Pay </div> <div> <br /> </div> <div> <b> Schedule: </b>  US work hours (20-40 hours per week) </div> <div> <b> Location: </b>  This is a remote job </div> <div> <b> Salary: </b>  Up to INR 32,000 </div> <div> <br /> </div> <div> <br /> </div> <div> Please note: </div> <div> Only qualified candidates will be invited to take the assessment & scheduled for an interview. </div> <div> We have other vacancies that might interest your friends & colleagues. They can check us out at our Jobs Website . </div> <div> You may also refer your friends using our Affiliate Marketing Program and earn up to INR 2,000 if your referral is hired. </div> <div> <div> 10,000 - 32,000 a month </div> <div> Up to INR 32,000/month </div> </div> <div> <div> We may use artificial intelligence (AI) tools to support parts of the hiring process, such as reviewing applications, analyzing resumes, or assessing responses. These tools assist our recruitment team but do not replace human judgment. Final hiring decisions are ultimately made by humans. If you would like more information about how your data is processed, please contact us. </div> </div> </div>  Disclaimer: This job posting has been aggregated from external source. Role details, content, and availability are subject to change. Applicants are advised to confirm the latest information directly on the company website before applying.",New Delhi,Not disclosed,INR,0,0,True,0,0.0,0.0,18-20 Yrs,18.0,20.0,30+ Days Ago,2026-05-29T11:45:31.000Z,1780055131000.0,crawled,1,,,False,,,,,,,True,https://www.naukri.com/cloudgateway-apply/apply-services/v0/apply/saveCompanyApply?id=&file=290526505267&logstr=srprestapi,https://jobs.lever.co/getwingapp/2529fc7c-52b4-43f6-8732-1143b04d3392,9:15 PM,https://www.naukri.com/job-listings-personal-assistant-india-wing-assistant-new-delhi-18-to-20-years-290526505267,wing-assistant-jobs-careers-6973743,https://www.ambitionbox.com/reviews/wing-assistant-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,97.0,4.3,1073.0,False,False,,,,,,False,,,https://img.naukimg.com/logo_images/groups/v1/5878370.gif,"['Payroll', 'USB', 'Cloud Services', 'Artificial Intelligence', 'VOIP', 'Scheduling', 'MS Office', 'Recruitment']"
